year,toy_num,model_name,series,photo_url
2015,BFC70,Retro-Active,Future Fleet,https://static.wikia.nocookie.net/hotwheels/images/e/e2/Retro-Active-2014_056.jpg/revision/latest?cb=20131224190945
2015,BFC71,Turbo Turret,Future Fleet,https://static.wikia.nocookie.net/hotwheels/images/6/64/2014_BFC71_Turbo_Turret.jpg/revision/latest?cb=20140821215211
2015,BFG08,Turbo Turret (2nd Color),Future Fleet,https://static.wikia.nocookie.net/hotwheels/images/b/b4/Bfg08.jpg/revision/latest?cb=20190613184803
2015,BDC84,Clear Speeder,Future Fleet2014 New Models,https://static.wikia.nocookie.net/hotwheels/images/1/1b/ClearSpeeder2015.jpg/revision/latest?cb=20210929125229
2015,BFC72,Prototype H-24,Future Fleet,https://static.wikia.nocookie.net/hotwheels/images/b/b9/Prototype_H-24-2014_059.jpg/revision/latest?cb=20131103172809
2015,BFF48,Prototype H-24 (2nd Color),Future Fleet,https://static.wikia.nocookie.net/hotwheels/images/1/12/2014_BFF43_Prototype_H-24.jpg/revision/latest?cb=20140405001928
2015,BDC85,Wattzup,Future Fleet2014 New Models,https://static.wikia.nocookie.net/hotwheels/images/f/fc/HW-2014-60-Wattzup-Future_Fleet.jpg/revision/latest?cb=20140306042039
2015,BFF48,Wattzup (2nd Color),Future Fleet2014 New Models,https://static.wikia.nocookie.net/hotwheels/images/3/33/IMG_4512.JPG/revision/latest?cb=20150830011530
2015,BFC73,The Batman Batmobile,Batman,https://static.wikia.nocookie.net/hotwheels/images/7/71/2014_BFC73_The_Batman_Batmobile.jpg/revision/latest?cb=20140321023252
2015,BFC74,Batmobile,Batman,https://static.wikia.nocookie.net/hotwheels/images/1/1a/HW-2014-62-Batmobile-Batman75thAnniversary.jpg/revision/latest?cb=20140126011847
2015,BFC75,The Tumbler - Camouflage Version,BatmanNew in Mainline,https://static.wikia.nocookie.net/hotwheels/images/6/66/IMG_7063.jpg/revision/latest?cb=20140216045739
2015,BFC76,Bat-Pod,BatmanNew in Mainline,https://static.wikia.nocookie.net/hotwheels/images/6/6d/Batpod-2014_064.jpg/revision/latest?cb=20131120152907
2015,BFC77,TV Series Batmobile,Batman,https://static.wikia.nocookie.net/hotwheels/images/0/09/2014_BFC77_TV_Series_Batmobile.jpg/revision/latest?cb=20140821230335
2015,BFC78,Rodzilla,Medieval Rides,https://static.wikia.nocookie.net/hotwheels/images/1/18/2014_BFC78_Rodzilla.jpg/revision/latest?cb=20140321023526
2015,BFF48,Rodzilla (2nd Color),Medieval Rides,https://static.wikia.nocookie.net/hotwheels/images/f/f0/2014_BFF48_Rodzilla.jpg/revision/latest?cb=20140821222029
2015,BFC79,Howlin' Heat,Medieval Rides,https://static.wikia.nocookie.net/hotwheels/images/6/6c/HW-2014-67-Howlin%27_Heat-MedievalRides.jpg/revision/latest?cb=20140610015033
2015,BFG11,Howlin' Heat (2nd Color),Medieval Rides,https://static.wikia.nocookie.net/hotwheels/images/1/19/HowlinHeatGold.jpg/revision/latest?cb=20141201133800
2015,BFC80,Buzzerk,Medieval Rides,https://static.wikia.nocookie.net/hotwheels/images/2/2b/HW-2014-68-Buzzerk-Medieval_Rides.jpg/revision/latest?cb=20140619015919
2015,BFG12,Buzzerk (2nd Color),Medieval Rides,https://static.wikia.nocookie.net/hotwheels/images/9/90/Buzzerkgreen2014.jpg/revision/latest?cb=20181215144645
2015,BFC81,Dragon Blaster,Medieval Rides,https://static.wikia.nocookie.net/hotwheels/images/2/27/Dragon_Blaster-2014_069.jpg/revision/latest?cb=20131224191513
2015,BFG13,Dragon Blaster (2nd Color),Medieval Rides,https://static.wikia.nocookie.net/hotwheels/images/9/94/P1120911.JPG/revision/latest?cb=20140331151838
2015,BDC86,Knight Draggin',Medieval Rides2014 New Models,https://static.wikia.nocookie.net/hotwheels/images/e/ed/Knight_Draggin%27_2014_24.jpg/revision/latest?cb=20200420125328
2015,BFG14,Knight Draggin' (2nd Color),Medieval Rides2014 New Models,https://static.wikia.nocookie.net/hotwheels/images/1/15/Knightdraggin%2714orange.jpg/revision/latest?cb=20181215144616
2015,BFC82,Mars Rover Curiosity,Planet Heroes,https://static.wikia.nocookie.net/hotwheels/images/3/38/Rover.JPG/revision/latest?cb=20131027102330
2015,BFC83,Spector,Planet Heroes,https://static.wikia.nocookie.net/hotwheels/images/8/80/HW-2014-72-Spector-PlanetHeroes.jpg/revision/latest?cb=20140218035428
2015,BFC84,Ground FX,Planet Heroes,https://static.wikia.nocookie.net/hotwheels/images/c/cc/Ground_FX-2014_073.jpg/revision/latest?cb=20141112123553
2015,CFH17,Porsche 934 Turbo RSR,Planet Heroes2014 New Models,https://static.wikia.nocookie.net/hotwheels/images/e/eb/HW-2014-74-Porsche_934_Turbo_RSR-SpeedTeam.jpg/revision/latest?cb=20140914014519
2015,BDC88,U.S.S. Vengeance,Planet Heroes2014 New Models,https://static.wikia.nocookie.net/hotwheels/images/d/d1/2014_-_uss_vengeance_-_thb.jpg/revision/latest?cb=20140324141344
2015,BFC85,Double Demon,Fright Cars,https://static.wikia.nocookie.net/hotwheels/images/d/de/HW-2014-76-Double_Demon-Fright_Cars.jpg/revision/latest?cb=20140704221740
2015,BFC86,Cloak and Dagger,Fright CarsTreasure Hunt,https://static.wikia.nocookie.net/hotwheels/images/2/21/Cloak%26DaggerTHunt.jpg/revision/latest?cb=20140905000245
2015,BFC87,Tomb Up,Fright CarsNew in Mainline,https://static.wikia.nocookie.net/hotwheels/images/e/e5/HW-2014-78-Tomb_Up-Fright_Cars.jpg/revision/latest?cb=20140306042228
2015,BFG18,Tomb Up (2nd Color),Fright CarsNew in Mainline,https://static.wikia.nocookie.net/hotwheels/images/d/d8/100_5730.JPG/revision/latest?cb=20140914162912
2015,BFC88,Rigor Motor,Fright Cars,https://static.wikia.nocookie.net/hotwheels/images/d/d0/Rigor_Motor-2014_079.jpg/revision/latest?cb=20131101144750
2015,BFC89,Street Creeper,Fright Cars,https://static.wikia.nocookie.net/hotwheels/images/5/5b/Street_Creeper-2014_080.jpg/revision/latest?cb=20131224192350
2015,BFC90,Angry Birds Minion Pig,Tooned I,https://static.wikia.nocookie.net/hotwheels/images/3/3c/Minion_Pig-2014_081.jpg/revision/latest?cb=20140101111030
2015,BFC91,Angry Birds Red,Tooned I,https://static.wikia.nocookie.net/hotwheels/images/7/72/Red_Bird-2014_081.jpg/revision/latest?cb=20140101112045
2015,BFC92,The Flintmobile,Tooned I,https://static.wikia.nocookie.net/hotwheels/images/e/e0/HW-2014/revision/latest?cb=20140302202434
2015,BFC93,The Mystery Machine,Tooned I,https://static.wikia.nocookie.net/hotwheels/images/6/66/The_Mystery_Machine-2014_084.jpg/revision/latest?cb=20131106144011
2015,BFC94,Max Steel Motorcycle,Tooned I,https://static.wikia.nocookie.net/hotwheels/images/2/25/HW-2014-85-Max_Steel_Motorcycle-Tooned_I..jpg/revision/latest?cb=20140124052201
2015,BFG20,Max Steel Motorcycle (2nd Color),Tooned I,https://static.wikia.nocookie.net/hotwheels/images/2/29/2014_BFG20_Max_Steel_Motorcycle.jpg/revision/latest?cb=20140903173308
2015,BDC89,Max Steel Turbo Racer,Tooned II2014 New Models,https://static.wikia.nocookie.net/hotwheels/images/7/78/20131118_193738.jpg/revision/latest?cb=20140129173943
2015,BBF70,Max Steel Turbo Racer (2nd Color),Tooned II2014 New Models,https://static.wikia.nocookie.net/hotwheels/images/f/f5/2014_BBF70_Max_Steel_Turbo_Racer.jpg/revision/latest?cb=20140821224419
2015,BDD01,Rev Rod,Tooned II2014 New Models,https://static.wikia.nocookie.net/hotwheels/images/a/a9/HW-2014-125-Rev_Rod-Tooned_II.jpg/revision/latest?cb=20140704221909
2015,BDC91,Snoopy,Tooned II2014 New Models,https://static.wikia.nocookie.net/hotwheels/images/e/e8/Snoopu.JPG/revision/latest?cb=20140411010207
2015,BDC92,The Homer,Tooned II2014 New Models,https://static.wikia.nocookie.net/hotwheels/images/d/d5/HW-2014-89-The_Homer-Tooned_II.jpg/revision/latest?cb=20140216002615
2015,BDC93,The Jetsons Capsule Car,Tooned II2014 New Models,https://static.wikia.nocookie.net/hotwheels/images/5/56/THE_JETSONS_Capsule_Car-2014_090.jpg/revision/latest?cb=20131025135437
2015,BFD81,'12 Ford Mustang Boss 302 Laguna Seca,Mustang 50th,https://static.wikia.nocookie.net/hotwheels/images/2/20/%2712_Mustang_Boss_302_Laguna_Seca.jpg/revision/latest?cb=20140718011353
2015,BFG94,'12 Ford Mustang Boss 302 Laguna Seca (2nd Color - Zamac),Mustang 50thWalmart Exclusive,https://static.wikia.nocookie.net/hotwheels/images/5/5e/Zamacmustangboss302.jpg/revision/latest?cb=20181216124350
2015,BFD82,Ford Mustang GT,Mustang 50th,https://static.wikia.nocookie.net/hotwheels/images/8/85/2005_Ford_Mustang_GT-2014_092.jpg/revision/latest?cb=20140517134833
2015,BFG30,Ford Mustang GT (2nd Color),Mustang 50th,https://static.wikia.nocookie.net/hotwheels/images/1/1d/101_1494.JPG/revision/latest?cb=20150607220338
2015,BFD83,'67 Ford Mustang Coupe,Mustang 50th,https://static.wikia.nocookie.net/hotwheels/images/1/14/Hot_Wheels_2014_Custom_67_Ford_Mustang_5SP.jpg/revision/latest?cb=20140217141030
2015,BFG84,'67 Ford Mustang Coupe (2nd Color - Zamac),Mustang 50thWalmart Exclusive,https://static.wikia.nocookie.net/hotwheels/images/8/86/Zamacmustangcoupe.jpg/revision/latest?cb=20181216125525
2015,BFD84,1971 Mustang Mach 1,Mustang 50th,https://static.wikia.nocookie.net/hotwheels/images/5/5d/%2771_Mustang_Mach_I-2014_094.jpg/revision/latest?cb=20140112111114
2015,BFF33,1971 Mustang Mach 1,Mustang 50thSuper Treasure Hunt,https://static.wikia.nocookie.net/hotwheels/images/e/e5/%2771_Mustang_Mach_I-2014_TH_094.jpg/revision/latest?cb=20140315091616
2015,BFD85,'07 Ford Mustang,Mustang 50th,https://static.wikia.nocookie.net/hotwheels/images/b/b7/140215_0019.jpg/revision/latest?cb=20140216062053
2015,BFF34,'07 Ford Mustang,Mustang 50thSuper Treasure Hunt,https://static.wikia.nocookie.net/hotwheels/images/e/e0/%2707_Ford_Mustang-2014_TH_095.jpg/revision/latest?cb=20140315091135
2015,CFK02,'07 Ford Mustang (2nd Color),Mustang 50thKmart Exclusive,https://static.wikia.nocookie.net/hotwheels/images/f/f8/%2707mustangkmart.jpg/revision/latest?cb=20181216130027
2015,BFD86,1999 Ford Mustang,Mustang 50th,https://static.wikia.nocookie.net/hotwheels/images/b/b0/2014-96-199FordMustang-DarkBlue.jpg/revision/latest?cb=20140612223703
2015,BFG31,1999 Ford Mustang (2nd Color),Mustang 50th,https://static.wikia.nocookie.net/hotwheels/images/a/a5/1999_Ford_Mustang-2015_096_Recolor.jpg/revision/latest?cb=20150110155929
2015,BFD87,'70 Ford Mustang Mach 1,Mustang 50th,https://static.wikia.nocookie.net/hotwheels/images/1/10/Hot_wheels_mustang_mach_1_2014.jpg/revision/latest?cb=20140717113009
2015,BFG34,'70 Ford Mustang Mach 1 (2nd Color),Mustang 50th,https://static.wikia.nocookie.net/hotwheels/images/4/44/70-Ford-Mustang-Mach-1.jpg/revision/latest?cb=20141118165649
2015,BFD88,'67 Custom Mustang,Mustang 50th,https://static.wikia.nocookie.net/hotwheels/images/7/76/%2767_Custom_Mustang-2014_098.jpg/revision/latest?cb=20140512184016
2015,BFG90,'67 Custom Mustang (2nd Color - Zamac),Mustang 50thWalmart Exclusive,https://static.wikia.nocookie.net/hotwheels/images/5/5d/20180302_104834.jpg/revision/latest?cb=20180302091654
2015,BFD89,'71 Mustang Funny Car,Mustang 50th,https://static.wikia.nocookie.net/hotwheels/images/a/a1/HW-2014-99-%2771_Mustang_Funny_Car-Mustang_50th..jpg/revision/latest?cb=20131224002254
2015,BFG38,'71 Mustang Funny Car (2nd Color),Mustang 50th,https://static.wikia.nocookie.net/hotwheels/images/a/a5/HW_71_Mustang_FC_green.jpg/revision/latest?cb=20140620093036
2015,BDD18,2015 Ford Mustang GT,Mustang 50th2014 New Models,https://static.wikia.nocookie.net/hotwheels/images/c/c7/2014-100-2015FordMustangGT-Red.jpg/revision/latest?cb=20141004233023
2015,BFC95,Speedbox,Stunt CircuitTreasure Hunt,https://static.wikia.nocookie.net/hotwheels/images/9/93/Speedbox-2014_101.jpg/revision/latest?cb=20140112112049
2015,BFC96,Sky Knife,Stunt Circuit,https://static.wikia.nocookie.net/hotwheels/images/1/11/Sky_Knife-2014_102.jpg/revision/latest?cb=20131207152533
2015,BDC94,Mountain Mauler,Stunt Circuit2014 New Models,https://static.wikia.nocookie.net/hotwheels/images/d/d4/HW-2014-103-Mountain_Mauler-Stunt_Circuit..jpg/revision/latest?cb=20140124052459
2015,BFG22,Mountain Mauler (2nd Color),Stunt Circuit2014 New Models,https://static.wikia.nocookie.net/hotwheels/images/6/6b/MMauler_2014.jpg/revision/latest?cb=20150405100357
2015,BDC95,Carbonic,Stunt Circuit2014 New Models,https://static.wikia.nocookie.net/hotwheels/images/f/f1/Carbonic.jpg/revision/latest?cb=20140718003452
2015,BFG50,Carbonic (2nd Color),Stunt Circuit2014 New Models,https://static.wikia.nocookie.net/hotwheels/images/2/23/IMG_20180413_190908061_LL_%282%29.jpg/revision/latest?cb=20180420065103
2015,BDC96,Fast-Bed Hauler,Stunt Circuit2014 New Models,https://static.wikia.nocookie.net/hotwheels/images/e/ef/IMG_7076.jpg/revision/latest?cb=20140309194405
2015,BFG24,Fast-Bed Hauler (2nd Color),Stunt Circuit2014 New Models,https://static.wikia.nocookie.net/hotwheels/images/0/00/100_5733.JPG/revision/latest?cb=20140914163938
2015,BFC97,'12 Ford Fiesta,Road RallyTreasure Hunt,https://static.wikia.nocookie.net/hotwheels/images/5/5a/%2712_Ford_Fiesta-2014_106_TH.jpg/revision/latest?cb=20141112124909
2015,BFC98,Dodge Challenger Drift Car,Road Rally,https://static.wikia.nocookie.net/hotwheels/images/1/17/Dodge_Challenger_Drift_Car-2014_107.jpg/revision/latest?cb=20131111154118
2015,CFK04,Dodge Challenger Drift Car (2nd Color),Road RallyKmart Exclusive,https://static.wikia.nocookie.net/hotwheels/images/e/e4/1343.JPG/revision/latest?cb=20180310060830
2015,BFC99,Subaru Impreza WRX,Road Rally,https://static.wikia.nocookie.net/hotwheels/images/e/e0/2014_BFC99_Subaru_Impreza_WRX.jpg/revision/latest?cb=20140108234413
2015,BFF44,Subaru Impreza WRX (2nd Color),Road Rally,https://static.wikia.nocookie.net/hotwheels/images/8/89/14hwsi.jpg/revision/latest?cb=20131212001252
2015,BFD00,Hollowback,Road Rally,https://static.wikia.nocookie.net/hotwheels/images/5/52/Hollowback-2014_109.jpg/revision/latest?cb=20131224221226
2015,BDC97,Fast 4WD,Road Rally2014 New Models,https://static.wikia.nocookie.net/hotwheels/images/b/bd/14hw4wd.png/revision/latest?cb=20131203044625
2015,BFG27,Fast 4WD (2nd Color),Road Rally2014 New Models,https://static.wikia.nocookie.net/hotwheels/images/9/99/Fast4WDBFG27.jpg/revision/latest?cb=20151113021859
2015,BFD01,Team Hot Wheels Corkscrew Buggy,Off Track,https://static.wikia.nocookie.net/hotwheels/images/1/1d/HW-2014-111-Team_HW_Corkscrew_Buggy-OffTrack.jpg/revision/latest?cb=20140202015643
2015,BFG28,Team Hot Wheels Corkscrew Buggy (2nd Color),Off Track,https://static.wikia.nocookie.net/hotwheels/images/3/35/IMG_20150207_155305703-1-.jpg/revision/latest?cb=20150207205433
2015,BFD02,Baja Truck,Off Track,https://static.wikia.nocookie.net/hotwheels/images/a/a3/Baja_Truck-2014_112.jpg/revision/latest?cb=20140405134812
2015,BFG29,Baja Truck (2nd Color),Off Track,https://static.wikia.nocookie.net/hotwheels/images/2/2e/BajaTruckBlue14.jpg/revision/latest?cb=20150126040243
2015,BFD03,Quicksand,Off Track,https://static.wikia.nocookie.net/hotwheels/images/1/10/Quicksand-2014_113.jpg/revision/latest?cb=20140101113128
2015,BFD04,Meyers Manx,Off Track,https://static.wikia.nocookie.net/hotwheels/images/7/78/Meyers_Manx-2014_114.jpg/revision/latest?cb=20131110154644
2015,BFG40,Meyers Manx (2nd Color),Off Track,https://static.wikia.nocookie.net/hotwheels/images/9/90/2014-114_Meyers_Manx_%28HW_OFF-ROAD%29.jpg/revision/latest?cb=20141014215243
2015,BDC98,Land Crusher,Off Track2014 New Models,https://static.wikia.nocookie.net/hotwheels/images/d/d6/HW-2014-115-Land_Crusher-OffTrack.jpg/revision/latest?cb=20140606031944
2015,BFG32,Land Crusher (2nd Color),Off Track2014 New Models,https://static.wikia.nocookie.net/hotwheels/images/3/3b/Land-Crusher-b.jpg/revision/latest?cb=20150402214606
2015,BFD05,Custom '71 El Camino,Hot Wheels Test FacilityTreasure Hunt,https://static.wikia.nocookie.net/hotwheels/images/5/58/2014_BFD05_Custom_71_El_Camino.jpg/revision/latest?cb=20140903173338
2015,BFD06,Bone Shaker,Hot Wheels Test Facility,https://static.wikia.nocookie.net/hotwheels/images/9/96/Bone_Shaker-2014_117.jpg/revision/latest?cb=20140409170406
2015,BFG33,Bone Shaker (2nd Color),Hot Wheels Test Facility,https://static.wikia.nocookie.net/hotwheels/images/d/d7/Bone_shaker_black_2014.JPG/revision/latest?cb=20141026072236
2015,BFD07,Cool-One,Hot Wheels Test Facility,https://static.wikia.nocookie.net/hotwheels/images/d/d5/HW-2014-118-Cool_One-HW_Test_Facility..jpg/revision/latest?cb=20140124052401
2015,BDC99,Fly-By,Hot Wheels Test Facility2014 New Models,https://static.wikia.nocookie.net/hotwheels/images/a/a2/Fly-By-2014_119.jpg/revision/latest?cb=20140405133456
2015,BFG35,Fly-By (2nd Color),Hot Wheels Test Facility2014 New Models,https://static.wikia.nocookie.net/hotwheels/images/6/69/2014-119-FlyBy-Maroon.jpg/revision/latest?cb=20140731205646
2015,BDD00,Rip Rod,Hot Wheels Test Facility2014 New Models,https://static.wikia.nocookie.net/hotwheels/images/f/fb/Rip_Rod-2014_120.jpg/revision/latest?cb=20131106142410
2015,BFD08,Loop Coupe,DaredevilsTreasure Hunt,https://static.wikia.nocookie.net/hotwheels/images/b/b7/140215_0001.jpg/revision/latest?cb=20140216053732
2015,BFD09,Monster Dairy Delivery,Daredevils,https://static.wikia.nocookie.net/hotwheels/images/2/2c/HW-2014-122-Monster_Dairy_Delivery-Daredevils.jpg/revision/latest?cb=20140605013819
2015,BFG36,Monster Dairy Delivery (2nd Color),Daredevils,https://static.wikia.nocookie.net/hotwheels/images/a/a5/Monster_Dairy_Delivery_Model_Trucks_31968f42-d974-403c-905d-4839fea0ccdb.jpg/revision/latest?cb=20161025182422
2015,BFD10,Skate Punk,Daredevils,https://static.wikia.nocookie.net/hotwheels/images/8/8e/2014_Skate_Punk.jpg/revision/latest?cb=20140718011736
2015,BFD11,Mad Propz,Daredevils,https://static.wikia.nocookie.net/hotwheels/images/9/92/HW-2014-124-Mad_Propz-DareDevils.jpg/revision/latest?cb=20140314024155
2015,BDC90,HW Poppa Wheelie,Daredevils2014 New Models,https://static.wikia.nocookie.net/hotwheels/images/7/7f/HW-2014-125-Poppa_Wheelie-Daredevils.jpg/revision/latest?cb=20140605014606
2015,BFF74,HW Poppa Wheelie (2nd Color),Daredevils2014 New Models,https://static.wikia.nocookie.net/hotwheels/images/7/77/IMG_0922.jpg/revision/latest?cb=20150219183359
2015,BFD12,Canyon Carver,Moto,https://static.wikia.nocookie.net/hotwheels/images/c/cd/Canyon_Carver-2014_126.jpg/revision/latest?cb=20131123114019
2015,BFD13,BMW K 1300 R,"Moto
2014 New Models",https://static.wikia.nocookie.net/hotwheels/images/0/00/HW-2014-127-BMW_K_1300_R-HW_Moto..jpg/revision/latest?cb=20140124052559
2015,BFG41,BMW K 1300 R (2nd Color),"Moto
2014 New Models",https://static.wikia.nocookie.net/hotwheels/images/e/e4/BMW_K_1300_R_ego.jpg/revision/latest?cb=20180127212430
2015,BFD14,Blastous,Moto,https://static.wikia.nocookie.net/hotwheels/images/9/9f/Blastous_Moto-2014_128.jpg/revision/latest?cb=20131120154633
2015,BFD15,HW450F,Moto,https://static.wikia.nocookie.net/hotwheels/images/4/47/2014_BFD15_HW450F.jpg/revision/latest?cb=20140405004809
2015,BFF49,HW450F (2nd Color),Moto,https://static.wikia.nocookie.net/hotwheels/images/9/9a/HW450F-2014_129_Recolor.jpg/revision/latest?cb=20140415153639
2015,BFD16,Street Noz,Moto,https://static.wikia.nocookie.net/hotwheels/images/f/fc/Street_Noz-2014_130.jpg/revision/latest?cb=20131120155550
2015,BFG23,Street Noz (2nd Color),Moto,https://static.wikia.nocookie.net/hotwheels/images/c/c7/14%27streetnoz2ndcolour.JPG/revision/latest?cb=20190102122122
2015,BFD57,'10 Toyota Tundra,Hot Trucks,https://static.wikia.nocookie.net/hotwheels/images/1/10/%2710_Toyota_Tundra-2014_131.jpg/revision/latest?cb=20131207142016
2015,BFF59,'10 Toyota Tundra (2nd Color),Hot Trucks,https://static.wikia.nocookie.net/hotwheels/images/6/65/100_5520.2.jpg/revision/latest?cb=20141014175957
